doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
134	1	416218	1680	416217	13756	6	Тагора	13756	ref:def|str:noun|type:coref		
134	1	416220	1681	416219	13784	3	них	13784	ref:def|str:pron|type:anaph		
134	1	416221	1635	416214	14021	5	Индии	14021	ref:def|str:noun|type:coref		
134	1	416222	1682	0	14027	18	Академия Наук СССР	14027,14036,14041	ref:def|str:noun|type:coref	Академия	14027
134	1	416224	1683	0	14041	4	СССР	14041	ref:def|str:noun|type:coref		
134	1	416223	1682	416222	14062	6	своего	14062	ref:def|str:refl|type:coref		
134	1	416225	1683	416224	14785	4	СССР	14785	ref:def|str:noun|type:coref		
134	1	416248	1689	0	14807	4	нами	14807	ref:def|str:pron|type:coref		
134	1	416228	1684	416227	14909	10	Л . Толстой	14909,14910,14912	ref:def|str:noun|type:coref	Л Толстой	14909,14912
134	1	416238	1687	0	14922	10	М . Горький	14922,14923,14925	ref:def|str:noun|type:coref	М Горький	14922,14925
134	1	416226	1635	416214	15067	5	Индии	15067	ref:def|str:noun|type:coref		
134	1	416227	1684	0	15076	10	Л . Толстой	15076,15077,15079	ref:def|str:noun|type:coref	Л Толстой	15076,15079
134	1	416229	1684	416227	15227	2	он	15227	ref:def|str:pron|type:coref		
134	1	416230	1685	0	15252	5	Ганди	15252	ref:def|str:noun|type:coref		
134	1	416231	1684	416229	15260	4	свое	15260	ref:def|str:refl|type:coref		
134	1	416232	1685	416230	15300	3	ему	15300	ref:def|str:pron|type:coref		
134	1	416233	1684	416231	15321	5	своей	15321	ref:def|str:refl|type:coref		
134	1	416234	1687	416238	15352	10	М . Горький	15352,15353,15355	ref:def|str:noun|type:coref	М Горький	15352,15355
134	1	416235	1686	0	15398	42	многими индийскими общественными деятелями	15398,15406,15417,15431	ref:def|str:noun|type:coref	деятелями	15431
134	1	416236	1686	416235	15455	3	них	15455	ref:def|str:pron|type:coref		
134	1	416237	1687	416234	15482	26	великого русского писателя	15482,15491,15500	ref:def|str:noun|type:coref	писателя	15500
134	1	416239	1680	416216	15527	42	великий индийский писатель и поэт Р . Тагор	15527,15535,15545,15554,15556,15561,15562,15564	ref:def|str:noun|type:coref	писатель поэт Р Тагор	15545,15556,15561,15564
134	1	416240	1683	416224	15578	14	Советский Союз	15578,15588	ref:def|str:noun|type:coref	Союз	15588
134	1	416241	1682	416222	15604	18	Академии Наук СССР	15604,15613,15618	ref:def|str:noun|type:coref	Академии	15604
134	1	416242	1683	416240	15618	4	СССР	15618	ref:def|str:noun|type:coref		
134	1	416243	1650	416105	15625	6	Москве	15625	ref:def|str:noun|type:coref		
134	1	416244	1651	416162	15634	10	Ленинграде	15634	ref:def|str:noun|type:coref		
134	1	416245	1688	0	15649	49	один из крупнейших индийских ученых Meghanad Saha	15649,15654,15657,15668,15678,15685,15694	ref:def|str:noun|type:coref	один Meghanad Saha	15649,15685,15694
134	1	416246	1688	416245	15702	7	которым	15702	ref:def|str:rel|type:coref		
134	1	416247	1689	416248	15710	2	мы	15710	ref:def|str:pron|type:coref		
134	1	416249	1635	416226	15822	6	Индией	15822	ref:def|str:noun|type:coref		
134	1	416250	1683	416242	15831	4	СССР	15831	ref:def|str:noun|type:coref		
134	1	416251	1689	416252	15850	4	свою	15850	ref:def|str:refl|type:coref		
134	1	416252	1689	416247	15871	1	я	15871	ref:def|str:pron|type:coref		
202	1	467858	1697	0	13	17	« Школа злословия »	13,14,20,29	ref:def|str:noun|type:coref	Школа	14
202	1	467860	1697	467858	96	9	программы	96	ref:def|str:noun|type:coref		
202	1	467863	1697	467860	187	8	« Школа … »	187,188,193,194	ref:def|str:noun|type:coref	Школа	188
202	1	467864	1699	0	199	17	канале « Культура »	199,206,207,215	ref:def|str:noun|type:coref	канале	199
202	1	467866	1701	0	221	19	стандартное ток - шоу	221,233,236,237	ref:def|str:noun|type:coref	ток - шоу	233,236,237
202	1	467868	1701	467866	242	7	которое	242	ref:def|str:rel|type:coref		
202	1	467869	1702	0	271	24	« кухонными » обсуждениями	271,272,281,283	ref:def|str:noun|type:coref	обсуждениями	283
202	1	467871	1704	0	377	28	Писательница Татьяна Толстая	377,390,398	ref:def|str:noun|type:coref	Татьяна Толстая	390,398
202	1	467872	1705	0	408	25	сценаристка Дуня Смирнова	408,420,425	ref:def|str:noun|type:coref	Дуня Смирнова	420,425
202	1	467873	1699	467864	540	17	канале « Культура »	540,547,548,556	ref:def|str:noun|type:coref	канале	540
202	1	467874	1702	467869	672	19	кухонных обсуждений	672,681	ref:def|str:pron|type:anaph	обсуждений	681
202	1	467875	1697	467863	734	9	программы	734	ref:def|str:noun|type:coref		
202	1	467876	1702	467874	771	3	них	771	ref:def|str:pron|type:anaph		
202	1	467877	1697	467875	788	17	« Школа злословия »	788,789,795,804	ref:def|str:noun|type:coref	Школа	789
202	1	467878	1697	467877	819	5	собой	819	ref:def|str:refl|type:coref		
202	1	467880	1706	0	834	7	ведущих	834	ref:def|str:noun|type:coref		
202	1	467881	1707	0	981	34	Бориса Бермана и Ильдара Жандарева	981,988,996,998,1006	ref:def|str:noun|type:coref	Бориса Бермана Ильдара Жандарева	981,988,998,1006
202	1	467883	1707	467881	1019	8	которыми	1019	ref:def|str:rel|type:coref		
202	1	467885	1706	467880	1075	7	ведущих	1075	ref:def|str:noun|type:coref		
202	1	467886	1697	467878	1083	8	« Школы … »	1083,1084,1089,1090	ref:def|str:noun|type:coref	Школы	1084
202	1	467887	1697	467877	1099	6	проект	1099	ref:def|str:noun|type:coref		
202	1	467888	1699	467873	1117	10	« Культуры »	1117,1118,1126	ref:def|str:noun|type:coref		
202	1	467889	1699	467888	1224	10	« Культуре »	1224,1225,1233	ref:def|str:noun|type:coref		
202	1	467892	1697	467887	1335	9	программы	1335	ref:def|str:noun|type:coref		
202	1	467893	1697	467877	1441	17	« Школы злословия »	1441,1442,1448,1457	ref:def|str:noun|type:coref	Школы	1442
202	1	467898	1712	0	1585	18	популярные блогеры	1585,1596	ref:def|str:noun|type:coref	блогеры	1596
202	1	467899	1706	467885	1791	7	ведущих	1791	ref:def|str:noun|type:coref		
202	1	467900	1697	467893	2064	17	« Школа злословия »	2064,2065,2071,2080	ref:def|str:noun|type:coref	Школа	2065
202	1	467901	1697	467900	2241	17	« Школу злословия »	2241,2242,2248,2257	ref:def|str:noun|type:coref	Школу	2242
202	1	467902	1704	467871	2262	17	Татьяне Никитичне	2262,2270	ref:def|str:noun|type:coref	Татьяне Никитичне	2262,2270
202	1	467903	1705	467872	2282	17	Авдотье Андреевне	2282,2290	ref:def|str:noun|type:coref	Авдотье Андреевне	2282,2290
202	1	467904	1697	467900	2416	9	Программа	2416	ref:def|str:noun|type:coref		
202	1	467905	1697	467900	2552	17	« Школе злословия »	2552,2553,2559,2568	ref:def|str:noun|type:coref		
202	1	467906	1697	467905	2678	6	проект	2678	ref:def|str:noun|type:coref		
202	1	467907	1712	467898	2737	38	авторами популярных интернет - дневников	2737,2746,2757,2765,2766	ref:def|str:noun|type:coref	авторами	2737
202	1	467908	1704	467902	2999	15	Татьяны Толстой	2999,3007	ref:def|str:noun|type:coref	Татьяны Толстой	2999,3007
202	1	467909	1713	0	3099	42	участница « О.С.П. - студии » Татьяна Лазарева	3099,3109,3110,3116,3117,3123,3125,3133	ref:def|str:noun|type:coref	Татьяна Лазарева	3125,3133
202	1	467910	1706	467899	3250	7	ведущих	3250	ref:def|str:noun|type:coref		
202	1	467911	1697	467905	3483	8	« Школы … »	3483,3484,3489,3490	ref:def|str:noun|type:coref	Школы	3484
202	1	467912	1714	0	3518	29	египтологом Виктором Солкиным	3518,3530,3539	ref:def|str:noun|type:coref	Виктором Солкиным	3530,3539
202	1	467913	1697	467906	3683	9	программе	3683	ref:def|str:noun|type:coref		
202	1	467914	1704	467908	3830	15	Татьяна Толстая	3830,3838	ref:def|str:noun|type:coref	Татьяна Толстая	3830,3838
202	1	467915	1714	467912	3906	5	гость	3906	ref:def|str:noun|type:coref		
202	1	467916	1714	467915	3928	10	египтолога	3928	ref:def|str:noun|type:coref		
202	1	467917	1714	467916	4029	3	его	4029	ref:def|str:pron|type:coref		
202	1	467918	1704	467914	4117	7	Татьяна	4117	ref:def|str:noun|type:coref		
202	1	467919	1705	467903	4127	7	Авдотья	4127	ref:def|str:noun|type:coref		
202	1	467920	1714	467916	4144	20	молодому специалисту	4144,4153	ref:def|str:noun|type:coref	специалисту	4153
202	1	467921	1706	467899	4232	7	ведущих	4232	ref:def|str:noun|type:coref		
202	1	467922	1706	467921	4255	2	их	4255	ref:def|str:pron|type:coref		
202	1	467923	1713	467909	4391	17	Татьяны Лазаревой	4391,4399	ref:def|str:noun|type:coref	Татьяны Лазаревой	4391,4399
202	1	467924	1704	467918	4409	7	Толстая	4409	ref:def|str:noun|type:coref		
202	1	467925	1697	467905	4431	17	« Школа злословия »	4431,4432,4438,4447	ref:def|str:noun|type:coref	Школа	4432
202	1	467926	1706	467922	4747	2	им	4747	ref:def|str:pron|type:coref		
202	1	467927	1715	467928	4765	5	гость	4765	ref:def|str:noun|type:coref		
202	1	467928	1715	467929	4785	2	он	4785	ref:def|str:pron|type:coref		
202	1	467929	1715	0	4869	5	гость	4869	ref:def|str:noun|type:coref		
202	1	467930	1706	467926	4875	2	им	4875	ref:def|str:pron|type:coref		
202	1	467931	1697	467925	4907	9	программа	4907	ref:def|str:noun|type:coref		
202	1	467932	1697	467931	4981	2	ее	4981	ref:def|str:pron|type:coref		
202	1	467933	1716	0	5035	23	самый интересный вопрос	5035,5041,5052	ref:def|str:pron|type:anaph	вопрос	5052
202	1	467934	1716	467933	5060	7	который	5060	ref:def|str:rel|type:anaph		
202	1	467935	1697	467931	5096	9	программы	5096	ref:def|str:noun|type:coref		
202	1	467936	1706	467930	5169	7	ведущих	5169	ref:def|str:noun|type:coref		
202	1	467937	1697	467935	5234	17	« Школа злословия »	5234,5235,5241,5250	ref:def|str:noun|type:coref	Школа	5235
202	1	467938	1717	0	5377	7	формула	5377	ref:def|str:noun|type:coref		
202	1	467940	1717	467938	5476	2	ее	5476	ref:def|str:pron|type:coref		
202	9	467857	1696	0	0	29	Великолепная « Школа злословия	0,13,14,20	ref:def|str:noun|type:coref	Школа	14
202	9	467859	1698	0	14	15	Школа злословия	14,20		Школа	14
202	9	467861	1698	467859	187	7	« Школа …	187,188,193	ref:def|str:noun|type:coref	Школа	188
202	9	467862	1696	467857	187	8	« Школа … »	187,188,193,194	ref:def|str:noun|type:coref	Школа	188
202	9	467870	1703	0	368	7	ведущих	368	ref:def|str:noun|type:coref		
202	9	467879	1703	467870	834	7	ведущих	834	ref:def|str:noun|type:coref		
202	9	467890	1709	0	1279	6	гостей	1279	ref:def|str:noun|type:coref		
202	9	467891	1709	467890	1328	16	героев программы	1328,1335	ref:def|str:noun|type:coref	героев	1328
202	9	467895	1711	0	1514	34	малоизвестные широкой публике люди	1514,1528,1536,1544	ref:def|str:noun|type:coref		
202	9	467897	1711	467895	1567	15	немедийные лица	1567,1578	ref:def|str:noun|type:coref	лица	1578
202	10	467865	1700	0	221	19	стандартное ток - шоу	221,233,236,237	ref:def|str:noun|type:anaph	ток шоу	233,237
202	10	467867	1700	467865	242	7	которое	242	ref:def|str:rel|type:anaph		
202	10	467882	1708	467884	981	34	Бориса Бермана и Ильдара Жандарева	981,988,996,998,1006	ref:def|str:noun|type:anaph	Бориса Бермана Ильдара Жандарева	981,988,998,1006
202	10	467884	1708	0	1019	8	которыми	1019	ref:def|str:rel|type:anaph		
202	10	467894	1710	0	1514	34	малоизвестные широкой публике люди	1514,1528,1536,1544	ref:misc|str:noun|type:coref	люди	1544
202	10	467896	1710	467894	1566	17	« немедийные лица »	1566,1567,1578,1582	ref:misc|str:appo|type:coref	лица	1578
202	10	467939	1718	0	5377	7	формула	5377	ref:def|str:noun|type:anaph		
202	10	467941	1718	467939	5476	2	ее	5476	ref:def|str:pron|type:anaph		
203	1	467942	1726	467957	0	21	« Последнее восстание »	0,1,11,20	ref:def|str:noun|type:coref	восстание	11
203	1	467943	1719	0	35	38	знаменитой российской арт - группы АЕС+Ф	35,46,57,60,61,68	ref:def|str:noun|type:coref	АЕС+Ф	68
203	1	467944	1720	0	119	49	V Сеульской международной биеннале медиаискусства	119,121,131,145,154	ref:def|str:noun|type:coref	биеннале	145
203	1	467945	1721	0	190	65	художникам Татьяне Арзамасовой , Льву Евзовичу и Евгению Святскому	190,201,209,220,222,227,236,238,246	ref:def|str:noun|type:coref	художникам	190
203	1	467946	1721	467945	285	7	которых	285	ref:def|str:rel|type:coref		
203	1	467947	1719	467943	302	9	коллектив	302	ref:def|str:noun|type:coref		
203	1	467948	1721	467946	321	10	художникам	321	ref:def|str:noun|type:coref		
203	1	467949	1722	0	392	30	скандальный « Исламский проект »	392,404,405,415,421	ref:def|str:noun|type:coref	проект	415
203	1	467950	1722	467949	426	7	котором	426	ref:def|str:rel|type:coref		
203	1	467951	1723	0	434	45	100 - метровый оплот американской независимости	434,437,438,447,453,466	ref:pred|str:noun|type:coref	оплот	447
203	1	467954	1723	467951	482	14	статуя Свободы	482,489	ref:pred|str:noun|type:coref	статуя	482
203	1	467955	1722	467949	724	23	этот пророческий проект	724,729,741	ref:def|str:noun|type:coref	проект	741
203	1	467956	1725	0	847	12	XXI столетия	847,851	ref:def|str:noun|type:coref	столетия	851
203	1	467957	1726	467958	861	28	Работа « Последнее восстание »	861,868,869,879,888	ref:def|str:noun|type:coref	Работа восстание	861,879
203	1	467958	1726	0	915	3	Она	915	ref:def|str:pron|type:coref		
203	1	467959	1727	0	944	35	виртуальный высокотехнологичный мир	944,956,976	ref:def|str:noun|type:coref	мир	976
203	1	467960	1727	467959	1139	8	этот мир	1139,1144	ref:def|str:noun|type:coref	мир	1144
203	1	467961	1725	467956	1196	8	XXI века	1196,1200	ref:def|str:noun|type:coref	века	1200
203	1	467962	1719	467943	1213	16	арт - группы АЕС+Ф	1213,1216,1217,1224	ref:def|str:noun|type:coref	АЕС+Ф	1224
203	1	467963	1728	467964	1230	4	себя	1230	ref:def|str:refl|type:coref		
203	1	467964	1728	0	1271	75	не менее плодовитый российский мультимедийный арт - коллектив Electroboutique	1271,1274,1280,1291,1302,1317,1320,1321,1331	ref:def|str:noun|type:coref	коллектив	1321
203	1	467965	1728	467964	1350	6	своими	1350	ref:def|str:poss|type:coref		
203	1	467966	1720	467944	1559	8	выставке	1559	ref:def|str:noun|type:coref		
203	1	467967	1720	467966	1706	3	она	1706	ref:def|str:pron|type:coref		
203	1	467968	1720	467967	1857	8	выставки	1857	ref:def|str:noun|type:coref		
203	1	467969	1720	467968	1889	18	Сеульская биеннале	1889,1899	ref:def|str:noun|type:coref	биеннале	1899
203	10	467952	1724	0	434	45	100 - метровый оплот американской независимости	434,437,438,447,453,466	ref:def|str:noun|type:coref	оплот	447
203	10	467953	1724	467952	482	14	статуя Свободы	482,489	ref:def|str:appo|type:coref	статуя	482
204	1	467971	1730	0	0	50	Главный герой романа Дэвида Лисса « Этичный убийца »	0,8,14,21,28,34,35,43,49	ref:def|str:noun|type:coref	герой	8
204	1	467972	1731	0	14	36	романа Дэвида Лисса « Этичный убийца »	14,21,28,34,35,43,49	ref:def|str:noun|type:coref	Этичный убийца	35,43
204	1	467973	1732	0	21	12	Дэвида Лисса	21,28	ref:def|str:noun|type:coref	Дэвида Лисса	21,28
204	1	467974	1730	467971	85	30	семнадцатилетний Лемюэль Алтик	85,102,110	ref:def|str:appo|type:coref	Лемюэль Алтик	102,110
204	1	467976	1733	0	143	7	отчимом	143	ref:def|str:noun|type:coref		
204	1	467977	1730	467974	174	5	юноша	174	ref:def|str:noun|type:coref		
204	1	467978	1733	467976	241	5	отчим	241	ref:def|str:noun|type:coref		
204	1	467979	1730	467977	295	7	пасынка	295	ref:def|str:noun|type:coref		
204	1	467980	1730	467977	304	4	Лему	304	ref:def|str:noun|type:coref		
204	1	467981	1730	467980	318	6	самому	318	ref:def|str:refl|type:coref		
204	1	467982	1730	467980	355	5	Герой	355	ref:def|str:noun|type:coref		
204	1	467983	1730	467982	420	4	него	420	ref:def|str:pron|type:coref		
204	1	467984	1734	0	581	18	такие неприятности	581,587	ref:def|str:noun|type:anaph	неприятности	587
204	1	467985	1734	467984	603	7	которых	603	ref:def|str:rel|type:anaph		
204	1	467986	1731	467972	653	17	« Этичному убийце »	653,654,663,669	ref:def|str:noun|type:coref	Этичному убийце	654,663
204	1	467987	1732	467973	703	38	Сорокадвухлетний американец Дэвид Лисс	703,720,731,737	ref:def|str:noun|type:coref	Дэвид Лисс	731,737
204	1	467990	1732	467987	744	32	специалист по английской истории	744,755,758,769	ref:pred|str:noun|type:coref	специалист	744
204	1	467992	1732	467990	815	2	им	815	ref:def|str:noun|type:coref		
204	1	467993	1737	0	895	21	Роман « Заговор бумаг »	895,901,902,910,915	ref:def|str:noun|type:coref	Заговор бумаг	902,910
204	1	467994	1738	0	1080	30	Главный герой « Заговора бумаг »	1080,1088,1094,1095,1104,1109	ref:def|str:noun|type:coref	герой	1088
204	1	467995	1737	467993	1094	16	« Заговора бумаг »	1094,1095,1104,1109	ref:def|str:noun|type:coref	Заговора бумаг	1095,1104
204	1	467996	1738	467994	1112	30	бывший профессиональный боксер	1112,1119,1136	ref:def|str:appo|type:coref	боксер	1136
204	1	467997	1738	467996	1152	48	специалист по улаживанию всяких малоприятных дел	1152,1163,1166,1177,1184,1197	ref:ref|str:appo|type:coref	специалист	1152
204	1	467998	1738	467997	1215	3	его	1215	ref:def|str:pron|type:coref		
204	1	467999	1738	467997	1248	45	знаток жизни лондонского « дна » Бенжамен Уивер	1248,1255,1261,1273,1274,1277,1279,1288	ref:def|str:appo|type:coref	Бенжамен Уивер	1279,1288
204	1	468000	1739	0	1327	17	собственного отца	1327,1340	ref:def|str:noun|type:coref	отца	1340
204	1	468001	1739	468000	1346	28	скромного еврейского маклера	1346,1356,1367	ref:def|str:appo|type:coref	маклера	1367
204	1	468003	1741	468006	1481	44	финансовому монстру – « Компании южных морей »	1481,1493,1501,1503,1504,1513,1519,1524	ref:def|str:noun|type:coref	монстру Компании	1493,1504
204	1	468006	1741	0	1527	3	чьи	1527	ref:def|str:rel|type:coref		
204	1	468007	1739	468000	1576	15	Уивера - старшего	1576,1582,1583	ref:def|str:noun|type:coref	Уивера - старшего	1576,1582,1583
204	1	468008	1738	467999	1593	8	Бенжамен	1593	ref:def|str:noun|type:coref		
204	1	468009	1738	468008	1677	3	его	1677	ref:def|str:pron|type:coref		
204	1	468010	1732	467987	1677	13	его создатель	1677,1681	ref:def|str:noun|type:coref	создатель	1681
204	1	468011	1732	468010	1724	2	им	1724	ref:def|str:pron|type:coref		
204	1	468012	1737	467995	1817	6	романе	1817	ref:def|str:noun|type:coref		
204	1	468013	1732	468018	1937	1	я	1937	ref:ds|str:noun|type:coref		
204	1	468014	1742	0	1948	9	источника	1948	ref:ds|str:noun|type:anaph		
204	1	468015	1742	468014	1959	7	который	1959	ref:ds|str:noun|type:anaph		
204	1	468016	1732	468018	1980	3	мне	1980	ref:ds|str:pron|type:coref		
204	1	468017	1732	468018	1992	1	я	1992	ref:ds|str:noun|type:coref		
204	1	468018	1732	468010	2059	10	Дэвид Лисс	2059,2065	ref:def|str:noun|type:coref	Дэвид Лисс	2059,2065
204	1	468019	1732	468018	2101	1	я	2101	ref:ds|str:noun|type:coref		
204	1	468020	1737	467995	2113	10	этот роман	2113,2118	ref:ds|str:noun|type:coref	роман	2118
204	1	468021	1732	468018	2152	6	автора	2152	ref:def|str:noun|type:coref		
204	1	468022	1738	467999	2458	13	Уивер - младший	2458,2463,2464	ref:def|str:noun|type:coref	Уивер - младший	2458,2463,2464
204	1	468023	1743	0	2499	12	преступление	2499	ref:def|str:noun|type:anaph		
204	1	468024	1743	468023	2513	8	которого	2513	ref:def|str:rel|type:anaph		
204	1	468025	1738	468022	2535	5	герой	2535	ref:def|str:noun|type:coref		
204	1	468026	1738	468025	2590	3	его	2590	ref:def|str:pron|type:coref		
204	1	468027	1738	468025	2809	5	Героя	2809	ref:def|str:noun|type:coref		
204	1	468028	1738	468027	2841	3	его	2841	ref:def|str:poss|type:coref		
204	1	468030	1745	0	2862	20	могущественные враги	2862,2877	ref:def|str:noun|type:coref	враги	2877
204	1	468032	1745	468030	2886	3	они	2886	ref:def|str:pron|type:coref		
204	1	468033	1738	468028	2937	3	Бен	2937	ref:def|str:noun|type:coref		
204	1	468034	1738	468027	2968	14	главного героя	2968,2977	ref:def|str:noun|type:coref	героя	2977
204	1	468035	1738	468034	3024	3	Бен	3024	ref:def|str:noun|type:coref		
204	1	468036	1738	468034	3103	2	Он	3103	ref:def|str:pron|type:coref		
204	1	468037	1738	468035	3184	5	героя	3184	ref:def|str:noun|type:coref		
204	1	468038	1738	468037	3223	3	ему	3223	ref:def|str:pron|type:coref		
204	1	468039	1732	468018	3292	5	автор	3292	ref:def|str:noun|type:coref		
204	1	468040	1732	468039	3344	5	своем	3344	ref:def|str:poss|type:coref		
204	1	468041	1746	0	3350	22	романе « Торговец кофе »	3350,3357,3358,3367,3371	ref:def|str:noun|type:coref	Торговец кофе	3358,3367
204	1	468042	1746	468041	3383	15	« Торговца кофе »	3383,3384,3393,3397	ref:def|str:noun|type:coref	Торговца кофе	3384,3393
204	1	468043	1747	0	3459	5	герой	3459	ref:def|str:noun|type:coref		
204	1	468044	1747	468043	3466	45	беглец из Лиссабона в Амстердам Мигель Лиенсо	3466,3473,3476,3486,3488,3498,3505	ref:def|str:appo|type:coref	Мигель Лиенсо	3498,3505
204	1	468045	1738	468035	3543	11	Бену Уиверу	3543,3548	ref:def|str:noun|type:coref	Бену Уиверу	3543,3548
204	1	468046	1747	468044	3555	5	дедом	3555	ref:pred|str:noun|type:coref		
204	1	468047	1748	0	3586	10	Нидерланды	3586	ref:pred|str:noun|type:coref		
204	1	468048	1748	468047	3599	19	веротерпимая страна	3599,3612	ref:pred|str:noun|type:coref	страна	3612
204	1	468049	1747	468043	3625	5	героя	3625	ref:def|str:noun|type:coref		
204	1	468050	1749	0	3707	14	соплеменниками	3707	ref:def|str:noun|type:anaph		
204	1	468051	1747	468043	3722	2	он	3722	ref:def|str:pron|type:coref		
204	1	468052	1749	468050	3796	4	ними	3796	ref:def|str:noun|type:anaph		
204	1	468053	1746	468042	3830	6	романа	3830	ref:def|str:noun|type:coref		
204	1	468054	1747	468051	3871	5	герой	3871	ref:def|str:noun|type:coref		
204	1	468055	1747	468054	3901	30	разменной фигурой в чужой игре	3901,3911,3919,3921,3927	ref:pred|str:noun|type:coref	разменной фигурой	3901,3911
204	1	468056	1731	467986	3958	16	« Этичный убийца »	3958,3959,3967,3973	ref:def|str:noun|type:coref	Этичный убийца	3959,3967
204	1	468057	1731	468056	3977	25	первый роман Дэвида Лисса	3977,3984,3990,3997	ref:pred|str:noun|type:coref	первый роман	3977,3984
204	1	468058	1732	468039	3990	12	Дэвида Лисса	3990,3997	ref:def|str:noun|type:coref	Дэвида Лисса	3990,3997
204	1	468059	1732	468058	4046	6	автора	4046	ref:def|str:noun|type:coref		
204	1	468060	1750	0	4053	18	Соединенных Штатах	4053,4065	ref:def|str:noun|type:coref	Соединенных Штатах	4053,4065
204	1	468061	1730	467974	4168	18	юный Лемюэль Алтик	4168,4173,4181	ref:def|str:noun|type:coref	Лемюэль Алтик	4173,4181
204	1	468063	1752	0	4300	21	одну странную парочку	4300,4305,4314	ref:def|str:noun|type:anaph	парочку	4314
204	1	468064	1730	468061	4336	5	герой	4336	ref:def|str:noun|type:coref		
204	1	468066	1752	468063	4388	16	этих покупателей	4388,4393	ref:def|str:noun|type:anaph	покупателей	4393
204	1	468067	1754	0	4440	6	киллер	4440	ref:def|str:noun|type:coref		
204	1	468068	1730	468061	4468	20	случайного свидетеля	4468,4479	ref:def|str:noun|type:coref	свидетеля	4479
204	1	468069	1754	468067	4492	4	него	4492	ref:def|str:pron|type:coref		
204	1	468070	1730	468061	4520	9	Лем Алтик	4520,4524	ref:def|str:noun|type:coref	Лем Алтик	4520,4524
204	1	468071	1732	468058	4584	5	Лисса	4584	ref:def|str:noun|type:coref		
204	1	468072	1738	468045	4592	11	Бена Уивера	4592,4597	ref:def|str:noun|type:coref	Бена Уивера	4592,4597
204	1	468074	1747	468044	4606	13	Мигеля Лиенсо	4606,4613	ref:def|str:noun|type:coref	Мигеля Лиенсо	4606,4613
204	1	468076	1730	468070	4647	5	новым	4647	ref:def|str:noun|type:coref		
204	1	468077	1730	468076	4689	5	юноша	4689	ref:def|str:noun|type:coref		
204	1	468078	1730	468077	4702	5	еврей	4702	ref:pred|str:noun|type:coref		
204	1	468079	1730	468078	4776	2	он	4776	ref:def|str:pron|type:coref		
204	1	468080	1754	468067	4816	31	своего нового опасного знакомца	4816,4823,4830,4839	ref:def|str:noun|type:coref	знакомца	4839
204	1	468081	1730	468079	4816	6	своего	4816	ref:def|str:poss|type:coref		
204	1	468082	1730	468077	4926	5	героя	4926	ref:def|str:noun|type:coref		
204	1	468083	1754	468080	4949	11	Этот убийца	4949,4954	ref:def|str:noun|type:coref	убийца	4954
204	1	468084	1754	468083	4964	2	он	4964	ref:def|str:pron|type:coref		
204	1	468085	1730	468077	5023	3	мне	5023	ref:ds|str:pron|type:coref		
204	1	468086	1730	468085	5058	3	мне	5058	ref:ds|str:pron|type:coref		
204	1	468087	1730	468086	5086	25	семнадцатилетний персонаж	5086,5103	ref:def|str:noun|type:coref	персонаж	5103
204	1	468088	1732	468071	5189	8	писателя	5189	ref:def|str:noun|type:coref		
204	1	468089	1732	468088	5212	3	его	5212	ref:def|str:poss|type:coref		
204	1	468090	1750	468060	5290	7	Америке	5290	ref:def|str:noun|type:coref		
204	1	468091	1732	468088	5311	4	Лисс	5311	ref:def|str:noun|type:coref		
204	1	468092	1732	468091	5340	5	своих	5340	ref:def|str:poss|type:coref		
204	1	468093	1752	468066	5400	9	персонажи	5400	ref:def|str:noun|type:coref		
204	1	468094	1731	468056	5433	5	книги	5433	ref:def|str:noun|type:coref		
204	1	468095	1752	468093	5545	6	Убитые	5545	ref:def|str:noun|type:coref		
204	1	468096	1732	468091	5743	5	Автор	5743	ref:def|str:noun|type:coref		
204	1	468097	1732	468096	5802	2	он	5802	ref:def|str:pron|type:coref		
204	1	468098	1754	468083	5859	6	киллер	5859	ref:def|str:noun|type:coref		
204	1	468099	1754	468098	5867	2	он	5867	ref:def|str:pron|type:coref		
204	1	468100	1754	468099	5879	4	себя	5879	ref:def|str:refl|type:coref		
204	1	468101	1754	468099	5884	9	ассасином	5884	ref:pred|str:noun|type:coref		
204	1	468102	1754	468098	5895	11	Милфорд Кин	5895,5903	ref:def|str:noun|type:coref	Милфорд Кин	5895,5903
204	1	468103	1752	468095	5915	11	драгдилеров	5915	ref:def|str:noun|type:anaph		
204	1	468104	1752	468103	5947	2	те	5947	ref:def|str:pron|type:coref		
204	1	468105	1752	468104	5950	10	драгдилеры	5950	ref:pred|str:noun|type:coref		
204	1	468106	1752	468104	6002	5	жертв	6002	ref:def|str:noun|type:coref		
204	1	468107	1754	468102	6008	4	Кина	6008	ref:def|str:noun|type:coref		
204	1	468108	1752	468106	6039	6	жертвы	6039	ref:def|str:noun|type:coref		
204	1	468109	1756	0	6067	17	домашних животных	6067,6076	ref:def|str:noun|type:anaph	животных	6076
204	1	468110	1756	468109	6096	2	их	6096	ref:def|str:pron|type:anaph		
204	1	468111	1754	468098	6138	26	новый знакомец Лема Алтика	6138,6144,6153,6158	ref:def|str:noun|type:coref	знакомец	6144
204	1	468112	1730	468082	6153	11	Лема Алтика	6153,6158	ref:def|str:noun|type:coref	Лема Алтика	6153,6158
204	1	468113	1754	468111	6167	14	убийца идейный	6167,6174	ref:pred|str:noun|type:coref	убийца	6167
